STATE FIPS,COUNTY FIPS,PLANNING REGION FIPS,PLANNING REGION NAME,TOWN FIPS,TOWN NAME,SEX,AGEGRP,AGE_CODE,ALL_RACE-ETHN,NH_WHITE,NH_BLACK,NH_AIAN,NH_ASIAN,NH_NHOPI,NH_TOM,HISP
09,009,140,Naugatuck Valley Planning Region,46940,Middlebury town,FEMALE,20--24,5,165,144,0,0,4,0,5,12
09,009,140,Naugatuck Valley Planning Region,46940,Middlebury town,FEMALE,25--29,6,132,107,2,0,9,1,4,9
09,009,140,Naugatuck Valley Planning Region,46940,Middlebury town,FEMALE,30--34,7,160,132,1,0,8,0,5,14
09,009,140,Naugatuck Valley Planning Region,46940,Middlebury town,FEMALE,35--39,8,226,186,3,0,18,0,6,13
09,009,140,Naugatuck Valley Planning Region,46940,Middlebury town,FEMALE,40--44,9,242,206,3,0,21,0,1,11
09,009,140,Naugatuck Valley Planning Region,46940,Middlebury town,FEMALE,45--49,10,293,250,3,0,27,0,3,10
09,009,140,Naugatuck Valley Planning Region,46940,Middlebury town,FEMALE,50--54,11,287,261,6,0,15,0,2,3
09,009,140,Naugatuck Valley Planning Region,46940,Middlebury town,FEMALE,55--59,12,304,275,5,0,8,0,4,12
09,009,140,Naugatuck Valley Planning Region,46940,Middlebury town,FEMALE,60--64,13,302,288,0,0,7,0,0,7
09,009,140,Naugatuck Valley Planning Region,46940,Middlebury town,FEMALE,65--69,14,274,260,0,0,9,0,2,3
09,009,140,Naugatuck Valley Planning Region,46940,Middlebury town,FEMALE,70--74,15,233,215,2,0,9,0,1,6
09,009,140,Naugatuck Valley Planning Region,46940,Middlebury town,FEMALE,75--79,16,173,167,1,0,4,0,0,1
09,009,140,Naugatuck Valley Planning Region,46940,Middlebury town,FEMALE,80--84,17,113,105,1,0,6,0,0,1
09,009,140,Naugatuck Valley Planning Region,46940,Middlebury town,FEMALE,85+,18,134,121,7,0,1,0,0,5
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,00--04,1,1143,807,45,0,61,5,61,164
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,05--09,2,1107,724,56,0,101,3,56,167
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,10--14,3,1258,853,40,0,118,1,65,181
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,15--19,4,1360,997,49,0,94,0,70,150
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,20--24,5,1402,1069,47,2,72,0,35,177
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,25--29,6,1675,1332,71,1,80,0,41,150
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,30--34,7,1770,1413,48,1,124,0,27,157
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,35--39,8,1654,1275,54,0,154,0,32,139
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,40--44,9,1451,1095,53,2,133,1,24,143
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,45--49,10,1504,1150,72,4,126,1,27,124
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,50--54,11,1934,1606,63,3,100,0,32,130
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,55--59,12,2096,1842,73,1,83,0,28,69
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,60--64,13,2158,1953,43,0,60,1,13,88
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,65--69,14,1775,1619,25,1,40,0,11,79
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,70--74,15,1335,1234,24,1,20,0,6,50
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,75--79,16,902,846,14,1,7,0,7,27
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,80--84,17,479,433,4,3,26,0,2,11
09,009,170,South Central Connecticut Planning Region,47535,Milford town,MALE,85+,18,448,417,12,3,8,0,3,5
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,00--04,1,1043,710,28,0,76,2,64,163
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,05--09,2,1059,691,44,1,99,0,67,157
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,10--14,3,1195,819,62,2,96,0,42,174
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,15--19,4,1242,887,52,3,94,0,47,159
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,20--24,5,1258,985,39,0,60,0,39,135
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,25--29,6,1670,1282,45,0,116,1,58,168
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,30--34,7,1768,1352,72,4,117,0,41,182
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,35--39,8,1616,1191,70,4,163,1,22,165
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,40--44,9,1484,1119,51,0,148,0,39,127
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,45--49,10,1653,1264,65,0,151,1,45,127
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,50--54,11,2019,1638,68,4,119,0,28,162
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,55--59,12,2327,2008,75,0,79,2,32,131
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,60--64,13,2259,2008,77,0,55,0,23,96
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,65--69,14,1961,1807,35,6,39,0,21,53
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,70--74,15,1619,1486,48,0,32,0,11,42
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,75--79,16,1198,1094,22,4,29,0,7,42
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,80--84,17,728,667,11,0,20,0,6,24
09,009,170,South Central Connecticut Planning Region,47535,Milford town,FEMALE,85+,18,841,791,21,0,8,0,3,18
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,00--04,1,798,438,73,5,23,0,45,214
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,05--09,2,953,531,105,2,34,0,61,220
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,10--14,3,1024,557,101,0,29,0,44,293
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,15--19,4,969,569,83,2,35,0,41,239
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,20--24,5,936,606,91,0,35,1,38,165
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,25--29,6,1118,767,95,0,35,0,31,190
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,30--34,7,1082,755,105,2,31,0,21,168
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,35--39,8,1108,778,93,0,18,0,20,199
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,40--44,9,926,597,103,1,31,0,19,175
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,45--49,10,928,667,98,4,29,0,20,110
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,50--54,11,1112,861,84,1,32,2,21,111
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,55--59,12,1194,983,82,0,18,1,16,94
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,60--64,13,1079,913,53,0,13,0,12,88
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,65--69,14,803,713,39,0,6,1,9,35
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,70--74,15,639,567,23,1,9,0,6,33
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,75--79,16,409,347,19,0,4,0,10,29
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,80--84,17,217,198,1,0,8,1,3,6
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,MALE,85+,18,158,153,0,0,0,0,0,5
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,00--04,1,785,421,80,1,11,0,63,209
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,05--09,2,920,480,97,1,28,0,61,253
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,10--14,3,940,516,76,0,35,0,47,266
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,15--19,4,830,505,72,2,40,0,44,167
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,20--24,5,891,557,85,3,19,0,41,186
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,25--29,6,1079,732,97,0,23,0,39,188
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,30--34,7,1078,722,87,3,42,0,22,202
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,35--39,8,1106,725,83,0,35,1,40,222
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,40--44,9,1015,665,95,2,39,0,14,200
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,45--49,10,991,685,77,0,33,0,32,164
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,50--54,11,1107,849,88,0,35,0,17,118
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,55--59,12,1239,1013,71,2,22,0,23,108
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,60--64,13,1160,989,78,2,10,0,10,71
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,65--69,14,877,784,28,1,18,0,8,38
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,70--74,15,779,684,37,0,13,0,8,37
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,75--79,16,495,440,12,0,9,0,8,26
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,80--84,17,319,292,12,0,1,0,1,13
09,009,140,Naugatuck Valley Planning Region,49950,Naugatuck town,FEMALE,85+,18,369,346,7,0,0,0,2,14
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,00--04,1,3892,645,1238,12,213,1,178,1605
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,05--09,2,4088,514,1367,12,192,2,188,1813
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,10--14,3,4421,513,1547,6,127,4,183,2041
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,15--19,4,5586,1275,1713,16,384,0,238,1960
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,20--24,5,6876,2302,1701,24,810,6,228,1805
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,25--29,6,6897,2493,1591,24,885,7,185,1712
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,30--34,7,6110,2124,1427,17,668,2,134,1738
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,35--39,8,4694,1445,1205,1,352,2,99,1590
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,40--44,9,4042,1036,1184,15,185,2,98,1522
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,45--49,10,3091,797,983,9,119,5,59,1119
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,50--54,11,3292,998,1078,5,108,0,70,1033
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,55--59,12,3156,989,1212,15,93,0,47,800
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,60--64,13,2835,1126,1021,13,88,3,34,550
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,65--69,14,2248,979,752,12,63,1,38,403
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,70--74,15,1825,877,543,6,44,1,25,329
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,75--79,16,1043,535,305,13,13,0,7,170
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,80--84,17,606,287,210,2,5,0,13,89
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,MALE,85+,18,499,300,127,2,2,0,4,64
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,00--04,1,3798,657,1163,2,242,0,191,1543
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,05--09,2,3920,536,1364,4,173,1,167,1675
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,10--14,3,4124,487,1483,6,127,3,188,1830
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,15--19,4,5769,1426,1683,11,447,4,259,1939
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,20--24,5,7219,2363,1677,22,1085,4,288,1780
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,25--29,6,7281,2524,1679,5,989,1,249,1834
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,30--34,7,6113,1857,1689,4,634,4,139,1786
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,35--39,8,5085,1239,1594,5,297,5,135,1810
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,40--44,9,4307,887,1553,9,178,5,105,1570
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,45--49,10,3434,767,1181,8,175,1,91,1211
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,50--54,11,3571,808,1468,15,134,1,92,1053
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,55--59,12,3407,902,1444,17,99,2,74,869
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,60--64,13,3256,1032,1284,16,80,0,77,767
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,65--69,14,2771,1054,1017,15,68,0,66,551
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,70--74,15,2296,970,823,6,37,0,44,416
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,75--79,16,1519,653,585,1,39,0,21,220
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,80--84,17,1030,423,409,2,21,0,20,155
09,009,170,South Central Connecticut Planning Region,52070,New Haven town,FEMALE,85+,18,982,554,318,0,13,1,11,85
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,00--04,1,259,233,3,2,4,0,3,14
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,05--09,2,315,266,5,0,4,0,22,18
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,10--14,3,396,338,6,0,7,0,5,40
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,15--19,4,385,341,0,0,10,0,11,23
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,20--24,5,348,313,6,0,3,0,11,15
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,25--29,6,358,324,6,0,2,0,4,22
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,30--34,7,376,331,2,0,11,0,2,30
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,35--39,8,391,339,3,1,14,0,8,26
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,40--44,9,387,353,5,2,4,0,2,21
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,45--49,10,380,337,4,1,7,0,4,27
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,50--54,11,497,463,5,0,13,0,2,14
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,55--59,12,585,559,8,0,6,0,3,9
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,60--64,13,525,490,8,1,6,0,4,16
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,65--69,14,449,436,1,0,4,0,3,5
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,70--74,15,375,347,7,0,8,0,1,12
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,75--79,16,237,224,1,0,5,0,0,7
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,80--84,17,157,151,3,0,0,0,0,3
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,MALE,85+,18,158,157,0,0,0,0,0,1
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,00--04,1,318,277,0,0,0,0,10,31
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,05--09,2,308,257,2,0,4,0,10,35
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,10--14,3,314,247,4,0,8,0,11,44
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,15--19,4,405,337,9,0,10,0,12,37
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,20--24,5,338,291,1,0,11,0,4,31
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,25--29,6,344,300,10,0,6,0,9,19
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,30--34,7,343,295,11,0,14,0,1,22
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,35--39,8,399,354,1,0,12,0,7,25
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,40--44,9,407,366,2,1,9,0,10,19
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,45--49,10,371,332,6,0,11,0,5,17
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,50--54,11,559,510,3,0,16,0,3,27
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,55--59,12,589,542,5,0,4,0,17,21
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,60--64,13,539,507,7,0,4,0,8,13
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,65--69,14,494,469,5,0,8,0,3,9
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,70--74,15,384,374,2,0,2,0,1,5
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,75--79,16,312,302,2,0,6,0,0,2
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,80--84,17,214,209,5,0,0,0,0,0
09,009,170,South Central Connecticut Planning Region,53890,North Branford town,FEMALE,85+,18,281,267,5,1,2,0,1,5
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,00--04,1,568,395,33,1,34,0,50,55
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,05--09,2,612,442,17,0,52,0,28,73
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,10--14,3,648,450,35,0,52,3,30,78
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,15--19,4,703,539,30,0,40,1,16,77
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,20--24,5,653,515,22,2,49,0,13,52
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,25--29,6,643,516,30,2,40,2,5,48
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,30--34,7,644,503,30,0,39,0,12,60
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,35--39,8,795,614,40,0,69,0,13,59
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,40--44,9,691,554,37,0,45,0,11,44
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,45--49,10,711,575,36,0,51,0,14,35
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,50--54,11,824,698,22,0,54,1,6,43
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,55--59,12,932,789,43,1,45,0,11,43
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,60--64,13,899,791,27,4,47,0,4,26
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,65--69,14,764,696,17,0,33,0,2,16
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,70--74,15,659,588,26,2,12,0,6,25
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,75--79,16,437,408,13,0,9,0,1,6
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,80--84,17,344,325,2,0,9,0,0,8
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,MALE,85+,18,259,237,13,0,6,0,0,3
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,00--04,1,538,378,28,1,38,0,39,54
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,05--09,2,596,428,30,2,39,0,30,67
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,10--14,3,624,442,32,1,62,0,27,60
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,15--19,4,633,500,10,0,37,0,24,62
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,20--24,5,624,492,23,0,40,0,9,60
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,25--29,6,563,437,32,1,44,1,8,40
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,30--34,7,649,508,21,2,57,0,15,46
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,35--39,8,744,561,28,0,71,0,24,60
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,40--44,9,696,538,32,0,53,0,11,62
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,45--49,10,752,586,34,1,72,0,10,49
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,50--54,11,893,729,43,0,63,0,12,46
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,55--59,12,928,791,26,0,72,0,4,35
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,60--64,13,967,856,27,1,55,0,2,26
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,65--69,14,875,806,12,0,25,0,9,23
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,70--74,15,795,732,27,0,11,0,6,19
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,75--79,16,602,553,21,2,15,0,0,11
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,80--84,17,418,378,16,0,14,0,0,10
09,009,170,South Central Connecticut Planning Region,54870,North Haven town,FEMALE,85+,18,485,449,14,0,17,0,0,5
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,00--04,1,344,265,1,0,28,0,30,20
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,05--09,2,435,308,7,0,46,0,30,44
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,10--14,3,480,333,4,0,63,0,35,45
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,15--19,4,439,313,14,0,59,0,17,36
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,20--24,5,356,270,4,0,48,1,8,25
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,25--29,6,268,215,9,0,17,0,12,15
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,30--34,7,269,208,7,0,27,0,5,22
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,35--39,8,390,326,9,2,27,0,3,23
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,40--44,9,419,322,10,0,63,0,3,21
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,45--49,10,452,340,14,0,70,0,6,22
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,50--54,11,540,426,8,0,68,0,11,27
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,55--59,12,564,494,10,2,41,0,7,10
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,60--64,13,522,455,13,0,41,0,5,8
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,65--69,14,434,382,8,0,27,0,2,15
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,70--74,15,397,350,13,1,24,0,3,6
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,75--79,16,253,230,3,0,20,0,0,0
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,80--84,17,199,186,0,0,7,0,0,6
09,009,170,South Central Connecticut Planning Region,57600,Orange town,MALE,85+,18,232,221,0,0,4,0,1,6
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,00--04,1,328,258,8,0,18,0,10,34
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,05--09,2,407,295,14,0,57,0,15,26
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,10--14,3,431,297,8,0,67,0,19,40
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,15--19,4,444,328,12,0,58,0,11,35
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,20--24,5,331,254,8,0,31,0,20,18
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,25--29,6,235,183,4,0,22,0,6,20
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,30--34,7,298,250,0,1,28,0,4,15
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,35--39,8,402,308,10,0,59,0,2,23
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,40--44,9,467,327,11,0,87,0,8,34
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,45--49,10,474,347,16,0,88,0,4,19
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,50--54,11,549,422,13,0,83,0,8,23
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,55--59,12,545,456,6,0,42,0,8,33
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,60--64,13,518,456,9,0,42,0,2,9
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,65--69,14,481,421,8,4,29,0,6,13
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,70--74,15,444,391,9,1,27,0,2,14
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,75--79,16,310,276,3,0,31,0,0,0
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,80--84,17,233,219,5,0,3,0,3,3
09,009,170,South Central Connecticut Planning Region,57600,Orange town,FEMALE,85+,18,358,346,4,0,4,0,0,4
09,009,140,Naugatuck Valley Planning Region,58300,Oxford town,MALE,00--04,1,262,220,5,0,2,1,7,27
09,009,140,Naugatuck Valley Planning Region,58300,Oxford town,MALE,05--09,2,349,275,6,0,12,0,18,38
09,009,140,Naugatuck Valley Planning Region,58300,Oxford town,MALE,10--14,3,390,324,4,0,11,0,11,40
09,009,140,Naugatuck Valley Planning Region,58300,Oxford town,MALE,15--19,4,397,337,3,0,10,0,7,40
09,009,140,Naugatuck Valley Planning Region,58300,Oxford town,MALE,20--24,5,302,262,5,0,7,1,6,21
09,009,140,Naugatuck Valley Planning Region,58300,Oxford town,MALE,25--29,6,259,216,6,0,8,0,6,23
09,009,140,Naugatuck Valley Planning Region,58300,Oxford town,MALE,30--34,7,316,284,1,0,2,0,4,25
09,009,140,Naugatuck Valley Planning Region,58300,Oxford town,MALE,35--39,8,326,284,4,0,3,0,9,26
09,009,140,Naugatuck Valley Planning Region,58300,Oxford town,MALE,40--44,9,363,331,4,0,6,0,2,20
09,009,140,Naugatuck Valley Planning Region,58300,Oxford town,MALE,45--49,10,414,378,10,0,2,0,7,17
09,009,140,Naugatuck Valley Planning Region,58300,Oxford town,MALE,50--54,11,520,478,4,2,6,0,6,24
09,009,140,Naugatuck Valley Planning Region,58300,Oxford town,MALE,55--59,12,548,512,8,0,12,0,5,11
09,009,140,Naugatuck Valley Planning Region,58300,Oxford town,MALE,60--64,13,507,483,1,1,7,0,4,11
